"q1-1";"q1-2";"q1-3";"omegaC1";"omegaC2";"omegaT1";"omegaT2";"alphaV";"rho1-4";"tau";"rho2";"theta";"epsA"
0,123357828669352;0,508329743221006;0,162042698248404;-1,23156956132487;1,26745944431753;-0,115041264707087;-0,0106739959317248;0,00686699646733299;0,798525418664684;0,205120418792355;0,501164734308876;0,99632651265169;0,0308088721049225
0,0847582810039564;0,886442868640806;0,201514195061318;-1,4907572071227;1,42514442401309;-0,413222027021088;0,289935541492419;0,00816922795566062;0,24739711578489;0,22227117789374;0,631612578363647;0,997781334231235;0,0314178129091486
0,108730821006993;0,59095688481348;0,168746819125334;-1,25986178521221;1,3657080330143;-0,302826798631765;0,0672514770874439;0,0076342866716351;0,562990285184923;0,203551739343052;0,53765243211689;0,977359049276117;0,0359543912895126
0,101463570522611;0,493388058167849;0,167000436830035;-1,14123563798836;1,10308956397107;-0,125700248239258;0,170810167443053;0,00891054872863228;0,766849972588835;0,195094602190451;0,494005457651125;0,991539173717717;0,052391370085198
0,0761616504348509;0,543368765354416;0,195442868608432;-0,903909730016106;1,25432432907016;-0,198444499320907;0,0755499141375594;0,0149973136409002;0,514484141735365;0,204251389089725;0,263577449480419;0,992054412964898;0,0298700043542978
0,147763411325376;0,533854027632151;0,156007240221688;-1,29035903398664;1,02715185345102;-0,417625557822389;0,222094643391064;0,00417327605723191;0,909016983246881;0,179967679123173;0,945471556930082;0,990126721674039;0,0322550934361983
0,073855066475857;0,648761006412899;0,185241419351835;-1,14592843389949;1,21904824650666;-0,307304365456894;0,159365760469573;0,0125881669315138;0,398308750637317;0,173394597471386;0,408492334075685;0,971854613850688;0,0603176413940609
0,124234445095301;0,464588554284421;0,160907427282881;-0,947812463977818;1,19421807671844;-0,0838316740144578;-0,105883678565446;0,00790971456970932;0,632248110213059;0,175456260559317;0,73752104313641;0,978848922576242;0,0112842324683629
0,119184700126992;0,515404352097467;0,169474853742096;-1,48052818096084;1,35476618147888;-0,226481433435203;0,0840990553050438;0,00692820296842601;0,888929238093736;0,167459914306335;0,486686865814495;0,952764653956026;0,0294429557233636
0,020760341783284;0,50421082843368;0,207268907775216;-1,11527520996472;0,431285541850545;-0,707253650606246;0,560144937879687;0,0115202937306349;0,771294651536775;0,0519326887215763;0,302260057809909;0,996171160276368;0,578045838382663
0,0745986634398683;0,569183624135564;0,191668217548033;-1,07942288190392;1,5770605015046;-0,386393879001774;0,0384895605188648;0,013853610003438;0,541508252139463;0,168577484596123;0,276564756343227;0,990727831450717;0,0421276163171368
0,108229165330693;0,5769544946689;0,180794590476445;-0,885776914252601;1,23673745738185;-0,250370253508675;0,0791865653037781;0,0078815571303587;0,495173282865144;0,173204712698314;0,594600836879682;0,999062938670269;0,0352830310273423
0,155170588683209;0,483120872657642;0,139224347161043;-1,1658563034852;1,16002877069502;-0,133178215287808;0,10456900168492;0,00470749224588952;0,924558282712209;0,181183166604818;0,904167541072583;0,98448113710352;0,0204853668457251
0,0936955127376471;0,655706991107567;0,199969855987607;-1,16864518549081;0,907720056068744;-0,369395118271775;0,122479359518825;0,00836000382089484;0,469603241421275;0,183875411956234;0,40893211213891;0,988309157769195;0,0491646025871291
0,136313703797818;0,491743969281829;0,158753482788985;-0,775008746353366;0,972066579502919;-0,357382886853513;-0,0595159709338195;0,00675830737780393;0,736229057041925;0,109381778982457;0,468569724058979;0,993877871053397;0,0064147463606015
0,113940561572765;0,567214921985459;0,166196033484232;-1,47406480213715;1,50369372228661;-0,0523150824054882;-0,121957846735738;0,00632722667146084;0,865348407654673;0,198923921020174;0,455716187441213;0,98978610441314;0,0456975926291781
0,110006459487229;0,803354846729124;0,181124038409008;-1,28099813804828;1,47252049230992;-0,505268160274177;0,162408894337806;0,00614281188634891;0,310655855235155;0,209044820123078;0,755923713867583;0,998682230648119;0,0122557160589658
0,0877695323359247;0,633079537835598;0,186811884460923;-1,21526502686609;1,37860260369284;-0,280976757328103;-0,0416751610094308;0,009701520380334;0,54214747232292;0,210396643117642;0,32325976685504;0,995879604583621;0,0613319890374395
0,0852147600262583;0,732086137510297;0,199635040636392;-1,46383024375865;1,4113367421698;-0,272321167972673;-0,00105050370607731;0,00892893591685234;0,447881113759179;0,199167864033127;0,350689605467379;0,996148461627175;0,0487954499959555
